"","ident","AQP4","SLC1A3","rna_HEPACAM","CD44","NGFR","NCAM1","CD24","rna_FUT4","CXCR4","PDGFRA","rna_ITGB2","rna_ITGB1","rna_TF","NKX2-2","rna_PROM1","MAP2"
"2281","Mixed",0,0.00617865781837852,0,0.062924322426386,-0.654644570575113,0.10079204334671,7.8790123529715,0,0.170444949915642,0,0,1,0,0.0400323159521923,0,-0.168230920753706
"2282","Neurons - 1",0,-0.0504792711988685,0,0.00285466304095165,0.0101474906503116,2.58579137525128,14.3178065118649,0,0.240230483027023,0.0524937110804634,0,0,0,0,0,1.47090989603065
"2283","Astrocytes",0.116782773412649,0.131181500666218,0,0.265106103245367,0.0990456963959082,0.814731008282576,1.82422674480535,0,3.18472058258177,0,0,2,0,0.0905427133747307,0,1.48740999412924
"2284","Radial Glia - 1",0,-0.109113515194069,0,0,0.017514378195581,1.68842525518876,7.26789675306864,0,5.00881357836964,0,0,0,0,0,0,0.137092815402761
"2285","Mixed",0,0.0743306942319341,0,0,0.851342916877591,0.110982872777687,0.665332973338328,0,0.626623846601694,0,0,0,0,0,0,0.34198121688092
"2286","Neurons - 1",0,-0.0559062713921468,0,0.000651018928168378,-0.0833638418722003,3.13241064593989,9.40799649872357,0,0.20871687149492,0.0098781874660386,0,0,0,0,0,2.0087072022871
"2287","Neurons - 2",0,0.0207788383892019,0,-0.00386577785294363,0.373577637485691,8.75253245382215,17.9021186502381,0,0.877583132417641,0.00343132045913656,0,0,0,0.00100950868870101,0,11.9636795370778
"2288","Neurons - 1",0,-0.00280411599471702,0,0,0.0269624859181159,0.125845116023357,2.80774929780396,0,0.0383451068806612,0,0,0,0,0.0104448705558327,0,2.43883710607035
"2289","Mixed",0,0.00451800076852514,0,0,0.0697740108006792,0.356544848842305,4.39442456538788,0,0.428685499460036,0,0,1,0,0,0,6.28833687177998
"2290","Radial Glia - 1",0,-0.245797092963214,0,0,-0.0629545624349557,6.58520745847952,8.57035681018474,0,1.05297251205386,0,0,0,0,0,0,1.81376883986474
"2291","Astrocytes",0,0.118502808589991,0,0.562471988903663,0.762641786983819,0.323886247859975,5.57418501283542,0,0.0205872950842421,0,0,4,0,0.0753785017125561,0,1.81066229926017
"2292","Astrocytes",0.132077171109256,0.162402547881481,0,0.157044155890422,-0.169444444186208,0.187215684692843,2.30886081815581,0,-0.764320026877474,-0.00510919895999538,0,2,0,0.00454517316182,0,1.85932710568386
"2293","Astrocytes",0.0406500899193243,0.0985811313970674,0,0.4833914433729,-0.15397818088581,0.304463733037175,4.22877909254589,0,4.51170524728143,0,0,2,0,0.02853103724153,0,1.81991635421675
"2294","Radial Glia - 2",0,0.0406102365444924,0,0.000120083502028058,1.90283118864124,-0.179342235703218,10.9300689574196,0,0.42389690457415,0.0744420283274135,0,0,0,0,0,5.59619252827299
"2295","Radial Glia - 1",0,0.217205422567019,0,0,0.152214195491546,1.16896755985852,5.2246525772002,0,0.480980664733381,0,0,0,0,0.00599834684270461,0,2.45823608405594
"2296","Astrocytes",0.309411790080792,2.26621602973069,0,0.245403833351433,0.0232744913555499,0.517597121196573,1.811843617603,0,-0.0597869972782298,-0.0202341380619209,0,1,0,0.0576205183586602,0,0.649617364871738
"2297","Neurons - 2",0,-0.0667822775975722,0,0,0.29177928832591,7.3563244477882,20.9004642114366,0,0.988336873916482,0,0,0,0,0,0,11.1012389043973
"2298","Radial Glia - 1",0,1.64731592981218,0,0,0.0145867728456366,2.08184352224931,6.45852814041557,0,4.86674264933732,0,0,3,0,0.00514040431004246,0,-0.506959425508747
"2299","Neurons - 2",0,0.0617789249212183,0,0,-0.137569499732557,14.9639153627089,19.1655894170282,0,1.15488339421931,0.0584969148966277,0,1,0,0,0,7.55946024811306
"2300","Radial Glia - 1",0,0.294889328037936,0,0.00565519087236568,0.481235379444143,-0.0746468402986639,2.74384794967011,0,1.32801811843878,0,0,0,0,0,0,0.0768156318776205
"2301","Neurons - 1",0,0.0210283101170025,0,-0.0322165338626015,0.0588807928363699,3.35699289783824,20.9007455107083,0,0.0477819377227179,0,0,1,0,0.00353589996893843,0,2.11554288330075
"2302","Neurons - 1",0,0.00407205444514577,0,0,0.021408727652768,1.18097611424584,19.1165431739547,0,-0.000348074016636942,0,0,1,0,0.00267558258713515,0,4.74552190462015
"2303","Mixed",0,0.0361655195747238,0,-0.0118456105933167,0.081074105982797,0.132011805527531,1.00406408740987,0,0.299405177935605,0,0,0,0,0,0,0.385836799426099
"2304","Neurons - 1",0,-0.0358835849617757,0,-0.0150212692991368,0.052199185695665,3.6239533964332,15.6141635109513,0,0.1078621408574,0.0837604355711307,0,0,0,0.00104144178207934,0,6.46305270835011
"2305","Neurons - 2",0,0.113899768868448,0,0,-0.0405917046485052,1.37207019374321,18.1187119741828,1,0.0553753136756276,0.0226828311455805,0,1,0,0,0,12.8148663338764
"2306","Radial Glia - 1",0.130193027901907,0.121437263287399,0,0.0523233161591112,0.800434765134268,0.0486249703142115,2.93541407937335,0,3.84796914100638,0,0,2,0,0.00119026694690304,0,2.7063108194928
"2307","Neurons - 1",0,0.00138958788910896,0,0,0.0434989709756854,4.37768008050714,6.91639151398212,0,-0.0729870428698265,0,0,0,0,0.0056353666739213,0,1.55112664648488
"2308","Astrocytes",0.108855960469795,0.789704571095353,0,1.04266514266961,-0.047120745725662,1.243519189141,8.62710810895981,0,0.113621915167223,-0.0164101569711645,0,1,0,0.0765367976386194,0,1.42371363591689
"2309","Neurons - 1",0,-0.0115215558553005,0,0,0.220547848354161,4.10743793316858,8.52662249907655,0,1.26061100886274,0.0017872784949127,0,0,0,0.014674076014289,0,6.36004202576681
"2310","Mixed",0,-0.0576257426490797,0,0,-0.184237955614676,0.125668670950634,4.29916048883488,0,0.41142114948584,0,0,2,0,0,0,0.404238402463551
"2311","Mixed",0,0.0320132447195322,0,0,0.130380175493571,4.80439526414066,19.1611837042291,0,3.30596154613245,0,0,0,0,0,0,9.24908981182364
"2312","Neurons - 1",0,0.00698163766272835,0,0,0.206123001859009,1.70413924101609,16.3156276996351,0,0.138006622341958,0,0,0,0,0.00819247052130617,0,3.2900848906062
"2313","Radial Glia - 2",0,0.0266374093442199,0,0,0.882368815873877,0.681250251924631,21.446425843288,0,0.247027234863407,0.0555915003044407,0,0,0,0,0,2.15975726124493
"2314","Astrocytes",0.043113043416376,0.102809307199755,0,0.173761312563958,0.768351972023149,0.228223351076743,2.31781645978747,0,-0.580944634925374,0,0,1,0,0,0,2.69036643070184
"2315","Mixed",0,0.00621899405683505,0,0,0.475843170202551,2.10973684120089,4.33683412253814,0,0.337959210616452,0,0,0,0,0.000734143035911284,0,4.7511683695303
"2316","Radial Glia - 1",0,0.504436880619007,0,0,0.0484677521588545,0.248257793581281,0.846593101535049,0,2.32061570327184,0,0,0,0,0,0,0.559018775258869
"2317","Astrocytes",0.0248153577332009,0.178203193398064,0,0.115783833296102,0.022535809524938,0.379042527173001,4.57261704835298,0,2.42568841135902,0,0,1,0,0,0,5.46173362241467
"2318","Radial Glia - 1",0,1.41539779261522,1,0,0.884856298320965,1.73096413140086,5.16226981299834,0,0.636294417190325,0,0,1,0,0,0,6.18496621177062
"2319","Radial Glia - 1",0.0417770013163704,0.133699063305976,0,-0.0231217954734064,-0.0384318315547644,0.976529381475332,2.11580136701699,0,0.458493606039456,0,0,2,0,0,0,3.82143031982499
"2320","Mixed",0,-0.0146724872203646,0,-0.100021544862345,-0.0828218760439653,0.308852687523454,-0.222036716618121,0,0.273273591829253,0,0,0,0,0,0,1.34463688944664
"2321","Neurons - 1",0,0.0128585137700325,0,0.000799649013535015,0.0951147357942632,5.24784321939149,6.35623258621424,0,0.152571196851115,0.0404063149776747,0,2,0,0.0113502874707047,0,6.85138156644432
"2322","Neurons - 1",0,0.00153556160928126,0,0,0.0568910639740575,4.35714419515747,10.0245004966906,0,0.0299114182494882,0,0,0,0,0.00755419658356862,0,9.77732514074471
"2323","Mixed",0,0.0417978060868704,0,0,0.89183904023583,0.248297038749132,3.00653982075769,0,0.354386304679474,0,0,0,0,0,0,0.0953194828553048
"2324","Radial Glia - 2",0,0.0199234524110134,0,0,0.173663735451243,4.75642178983502,9.75449537380387,0,0.467407386124042,0.047011114408206,0,0,0,0,0,3.90984251266734
"2325","Radial Glia - 2",0,0.110183152011784,0,0,0.347168945318583,0.168758854494052,5.79246195999895,0,0.185473138334274,0,0,2,0,0,0,0.273856117138004
"2326","Radial Glia - 1",0,-0.132672321931782,0,0,0.002349713386722,1.24011678707921,21.6006717742757,0,0.285245122750223,0,0,1,0,0,0,3.20478855995325
"2327","Mixed",0,0.00190432871794799,0,-0.0645775087708898,-0.0395813078450581,2.30327130792372,3.52722674398425,0,1.46215408255539,0,0,1,0,0,0,0.469487470198485
"2328","Neurons - 2",0,0.0173233103576582,0,1,0.168494023777471,4.67781036600673,23.6587700197134,0,1.06728075415487,0.0360199430861736,0,0,0,0.0009906593315665,0,5.32033470626252
"2329","NPC",0,0.0262184968088424,0,0,1.90817862078687,0.548972057126986,10.7284775056128,0,0.077456421029458,0,0,1,0,0.0255293250343817,0,0.103548698622688
"2330","NPC",0,0.0290877040153312,0,0,0.0365810180584165,1.84787891821935,8.65547992485168,0,0.0409808751561556,0,0,0,0,0.0253049995027825,0,4.92604238202792
"2331","Mixed",0,0.0311025607350167,0,0,-0.276871516593931,1.15489072509931,0.722568420947091,0,0.200427388838626,0,0,0,0,0,0,2.28070555708681
"2332","Radial Glia - 1",0,0.0275072471803183,0,0,0.0711691276427448,0.262111819338866,2.46996160347872,0,0.533125635167732,0,0,0,0,0,0,0.465754253630922
"2333","NPC",0,0.0234789025564082,0,0,-0.107449504952249,1.99506002689711,14.0717858929268,0,0.0645579340391994,0.00575011655335014,0,0,0,0.0115979946192841,0,1.34210018709054
"2334","Astrocytes",0.153408400883557,0.722936768395123,0,0.721491591930088,-0.047734437559511,0.939409720573622,6.23184730217062,0,2.82304898488936,0.973599125127134,0,4,0,0.0685152509069948,0,1.01242326089573
"2335","Mixed",0,0.01829474971121,0,-0.000874797783092708,0.113024361474898,0.341796500126368,2.77857783137849,0,0.805149055339056,0,0,0,0,0,0,0.0295871675075606
"2336","Radial Glia - 1",0,0.276289214399087,0,0.0263597890108605,0.161742456771178,0.756906325797573,6.93881446996302,0,0.655323943685152,0,0,0,0,0,0,0.86551713361668
"2337","Mixed",0,0.0102721388405649,0,0,0.050712792868964,0.251076592728063,12.8106625044989,0,0.312238069422328,0,0,1,0,0.00071317176768719,0,0.298455378275663
"2338","NPC",0,-0.00127178671854417,0,0,0.778292487809996,0.845126038093116,17.1525387664904,0,0.113287516724909,0.0188061236753307,0,0,0,0.00637077443923602,0,8.07031668765713
"2339","Neurons - 1",0,0.00283972896004928,0,0,0.0965942182131089,10.9477362511726,12.0953987816131,0,0.017514821300973,0,0,0,0,0.00300198933721206,0,8.12822645099489
"2340","Radial Glia - 2",0,0.0510230853962671,0,5.54781041691085e-05,0.106153805859667,2.23206463996172,6.11204550265325,0,0.302939680853265,0.0471878488638214,0,1,0,0,0,2.35176237460572
"2341","Neurons - 1",0,0.0109655838964258,0,-0.029561023679865,0.262606354381304,0.701558420358611,10.5238722328007,0,0.256836673010549,0,0,1,0,0.058861973785977,0,9.97181477749778
"2342","Neurons - 2",0,0.00110019182408392,0,-0.00232871780527589,0.179339592801645,0.491949745367554,21.9138454437959,0,0.250031322658798,0,0,0,0,0.00370654752901311,0,2.52574359156631
"2343","Mixed",0,0.0436726961400315,0,0,0.0716651600247859,0.012153494869382,8.97615197290585,0,0.268605486713189,0,0,0,0,0,0,0.0857192820534443
"2344","Astrocytes",0.180812662639318,1.41361873920796,0,0.884551408041922,-0.0172702863047701,1.94260259414034,4.79501512251539,0,-0.412147368522087,-0.0177031430929416,0,1,0,0.134814199781898,0,1.95198707108343
"2345","Radial Glia - 1",0,0.91999668537012,0,0,0.0442331925944228,0.72860987226035,5.82863371693441,0,2.4450783915721,0,0,0,0,0,0,1.09670297268072
"2346","Astrocytes",0.24379262582034,0.215456613241354,0,0.141773140335279,-0.0551731157930168,0.406936009930551,2.032877797093,0,-1.01247789865864,0.990192006751616,0,4,0,0.0127216039033022,0,0.0558228840905073
"2347","Neurons - 2",0,0.14347675654382,0,0,-0.0177677479682001,17.7503465922991,40.7918207877279,0,0.164023334184201,0.0485890002727558,0,5,0,0,0,13.4589260523215
"2348","Astrocytes",0.0746909803835135,1.97277132251933,0,1.71265378393123,0.932409977975043,1.02937224536637,10.9523846936215,0,-0.542053564816998,-0.0181746943265086,0,2,0,0.159447447839088,0,2.22498299985871
"2349","Mixed",0,0.127322604376589,0,0,1.73605742387073,0.146718655667778,4.73058932592198,0,1.15115629956115,0,0,0,0,0,0,2.03436966214163
"2350","Neurons - 1",0,-0.00738908326503255,0,0,0.0517350924709926,1.46299647976466,12.5286940811077,0,0.087255586143045,0,0,0,0,0,0,2.90461379898114
"2351","Neurons - 1",0,0,0,0,0.0239311712951609,1.45123293222415,9.18184049413172,0,0.0119277334437207,0,0,0,0,0.00780903549736424,0,6.44975531597127
"2352","Neurons - 1",0,0.0131517573683751,0,0,1.08100731485401,1.7103018611498,18.0666533044468,0,0.0418365140863442,0,0,0,0,0.0101973752268427,0,5.49157962478754
"2353","Mixed",0,-0.0260516765738951,0,0,-0.177222296958877,0.0833268574346286,1.7068668903873,0,0.255449801175012,0,0,2,0,0,0,0.329738492364241
"2354","Astrocytes",0.210645830965035,0.275597545078958,0,0.105463578348561,0.0328832167504107,0.373611957614258,2.52909426840246,0,0.503833322574034,-0.00452781063139055,0,1,0,0,0,4.77243991771676
"2355","Radial Glia - 2",0,-0.0131185059014131,0,0,0.650928185207612,3.14124250153987,11.8791674624865,0,0.480723033492291,0.147464262477056,0,2,0,0,0,4.82431207064861
"2356","Neurons - 2",0,0.0629836098585581,0,0,0.775603183082605,2.69312969638838,17.0911535438557,0,0.132285039864771,0.0429251253575157,0,3,0,0,0,7.07501996083391
"2357","Neurons - 1",0,0.00173098812728122,0,0,0.232123627934924,2.47580518719552,22.1501981554233,0,0.0993073040239615,0,0,0,0,0.0137635573902434,0,2.41273901355302
"2358","Astrocytes",0,0.182905727014571,0,0.974419436721659,-0.0863999813698631,0.169161294393888,5.86807675004838,0,3.08477835251865,0.998167531234658,0,0,0,0.105780510311683,0,2.25547769882263
"2359","Neurons - 1",0,0.00300136903999115,0,0,0.0905334766089236,2.52287639288928,6.14274299194649,0,0.060977171855858,0,0,0,0,0.00172769838739656,0,3.34041807342318
"2360","Neurons - 1",0,-0.0604141767856598,0,0.00142854187710109,-0.0185193401883628,1.84861682300377,14.720695611559,0,0.159789546033929,0,0,0,0,0.00464284066410335,0,1.20997692429729
"2361","Mixed",0,0.0100420800855287,0,-0.0466381873972992,-0.0495740546828006,0.351654802079366,2.73964841338667,0,0.510490223687558,0,0,1,0,0,0,2.37080460607244
"2362","Neurons - 1",0,-0.0259785871640503,0,0,0.162126018167329,0.323578790619353,6.70953865236104,0,0.0624226751353491,0,0,2,0,0.0217227032318656,0,3.79666894632531
"2363","Radial Glia - 1",0,0.187524955469554,0,0,0.110342575416822,0.331365583481454,3.12919122895918,0,0.722855466865325,0,0,0,0,0,0,2.06319908482804
"2364","Mixed",0,0.0247609852468162,0,0,-0.0367130289821301,0.270012178783433,5.73328452638891,0,0.325932909558638,0,0,0,0,0,0,1.21975176677761
"2365","Neurons - 2",0,0.101692246376664,0,0,-0.0170032903404106,2.5626214215892,31.4583404615261,0,0.0797657826943963,0.028758776466054,0,0,0,0,0,11.5625650406109
"2366","Mixed",0,0,0,0,-0.0492715013283024,0.142475192524305,2.66950811753501,0,0.216260958944398,0,0,2,0,0,0,0.256114869776013
"2367","Mixed",0,0.0195853413337737,0,0,0.0890502857023112,0.239525017023976,1.00747058451194,0,0.0887419850928789,0,0,0,0,0,0,0.208447165703676
"2368","Neurons - 1",0,0.0117700086360525,0,0,0.135097306625588,5.94217826825727,10.4266587000369,0,0.130131737978241,0.010453373191083,0,0,0,0.00146826927287564,0,9.93977643188251
"2369","Radial Glia - 2",0,0.0422074981557883,0,0,1.97145949614735,1.55482276022947,10.7218706015242,0,1.19398872088927,0.087661247988887,0,0,0,0.00162044234695821,0,6.57101772581821
"2370","Neurons - 2",0,0.0119190261687022,0,0,0.0423320014822302,2.85700628096578,8.91952374978782,0,-0.0221575586991153,0.0507968837631798,0,2,0,0.00616537127264619,0,5.53213894256479
"2371","Neurons - 1",0,0,0,0,0.0183760318274828,2.7129763407728,7.69385323517794,0,-0.00216470190230508,0,0,0,0,0.000358717281417935,0,5.67479014959574
"2372","Neurons - 1",0,-0.00375350895104206,0,0,1.15862910118057,0.0774352635759529,5.44844965054516,0,0.212902564753621,0,0,0,0,0.0256909766520869,0,7.47181806766853
"2373","Neurons - 1",0,0.00533282965510368,0,-0.00219618883666462,0.00331600816100432,3.25697825295859,11.0992437816473,0,-0.0223038649015934,0.0177814888983792,0,1,0,0.000710581445229418,0,1.36509630507156
"2374","Radial Glia - 2",0,0.0416562964058738,0,0.00100466751735118,-0.055247196049639,3.86890605474455,8.62625622151831,0,0.419817094170046,0.0866989374712393,0,0,0,0,0,5.7659471064644
"2375","Neurons - 1",0,0.00411727381530352,0,-0.0157302740594673,0.0556756758878909,0.306932552914162,19.034173599194,0,0.043587008738426,0,0,0,0,0.000682990804533822,0,2.8893696366022
"2376","Mixed",0,0.0245171695111032,0,1.19832690392597,0.452824347524002,0.0549510794798887,5.23095885452104,0,1.40163383974059,0,0,2,0,0.0203704056761071,0,3.89130834754028
"2377","Neurons - 2",0,0.0498416175409543,0,0,-0.209930035144249,6.2021762427216,36.200371462944,0,1.34607993862311,0.148876272945388,0,4,0,0,0,14.1771302027991
"2378","Radial Glia - 1",0,0.429708581745924,0,0,0.0489137487143431,1.61026171965984,2.21416511246568,0,1.1818252805788,0,0,1,0,0.0201194376633555,0,0.427418595331416
"2379","Mixed",0,0.147029739189684,0,0.000413967802199966,-0.246536128733953,0.769208051591676,18.8677319791889,0,0.935152905773584,0,0,1,0,0,0,7.64969039306878
"2380","Mixed",0,-0.014452567379444,0,0.0618396420155257,0.625857576852041,0.0669015907172901,2.23240225274656,0,0.319725607047203,0,0,3,0,0.0163912236331454,0,4.0155838270424
"2381","Radial Glia - 2",0,0.00347893651982334,0,0,0.892411918884891,2.79498639951242,14.2006204863352,0,2.94165454332406,0.0220960650522394,0,2,0,0,0,1.65433671752935
"2382","Mixed",0,0.0399408594865861,0,-0.00253511407919839,0.0214222767192388,0.265605048185124,1.07502394531307,0,0.30440110403868,0,0,3,0,0,0,-0.00900741706443359
"2383","Mixed",0,-0.0357182709097834,0,-0.142390702574354,0.227161000680876,0.32806847654507,0.9170836926234,0,0.303178780015087,0,0,0,0,0,0,0.279932951659112
"2384","Radial Glia - 1",0,1.46096943036588,0,0,0.0381579882032793,2.29086963470583,4.18238059141529,0,4.04045957696712,0,0,1,0,0,0,4.30070146893492
"2385","Mixed",0,-0.0340519125894906,0,-0.154163544567143,0.0432961539404737,0.546862350117728,2.06720228495292,0,0.336572841666865,0,0,0,0,0,0,1.28665137002066
"2386","Neurons - 1",0,0.00323328910505155,0,0,0.0383684144906641,6.13478381445625,12.0647651611763,0,-0.0727258691784376,0,0,0,0,0.00255925212400231,0,4.02529002954458
"2387","Radial Glia - 2",0,0.0138802441968768,0,8.7781589828796e-05,-0.0105094845842636,3.94756114745622,6.00508153467579,0,0.402055218727016,0.0931021782640264,0,0,0,0,0,1.73341473456497
"2388","Astrocytes",0.260734586590924,0.180883632128189,0,0.0893968729103163,-0.0937894919694067,0.238614196401428,1.79637407223471,0,-0.069167818816422,-0.0072300022480079,0,2,0,0.00926685446417679,0,-0.0898110701857229
"2389","Mixed",0,-0.047078581795978,0,0,0.994347970679854,1.10862614541188,1.87191758348886,0,0.17334743680351,0,0,0,0,0,0,1.08155375183424
"2390","Radial Glia - 1",0,0.308188932854668,0,0,0.947020536626196,1.19917262560026,2.75892817856159,0,4.39606666396158,0,0,0,0,0,0,0.157478643413537
"2391","Radial Glia - 2",0,1.00253584432028,0,0,-0.0200243586507529,2.21317208420947,7.70629374725083,0,1.12832965159273,0.0286144217416984,0,1,0,0,0,3.6169462982393
"2392","Radial Glia - 1",0,0.199411455535472,0,0,0.146798794970497,1.00831792896187,7.06935796858241,0,1.22297695284198,0,0,0,0,0,0,0.0575136621799512
"2393","Radial Glia - 2",0,0.182151913015233,0,0,0.204801447531334,1.29369599843155,4.23375161223782,0,0.439970119784812,0,0,0,0,0,0,2.16196319254469
"2394","NPC",0,0.0274303921692487,0,0,-0.0648946090764035,2.0990910710971,6.7528221797077,0,0.0460626941382466,0.00761409760310578,0,0,0,0.0145139319176836,0,1.93886320198811
"2395","Neurons - 1",0,-0.00277579676394916,0,-0.00676208102717237,0.130544334148373,1.18782990506385,15.8325266424776,0,0.333938111868284,0.00574277057708163,0,0,0,0.000577086155451282,0,4.23939531041076
"2396","NPC",0,-0.000421361695413326,0,-0.000473341804352606,-0.231211659371127,2.16471439099163,4.01097104320103,0,-0.0236827563799067,0.0164215652287212,0,0,0,0,0,5.22047078870333
"2397","Neurons - 2",0,-0.109270212424437,0,-0.0175147638802248,0.130784848522329,4.73053424370818,11.6053816840579,0,0.60680661838846,0.0120158858754437,0,0,0,0.0808210798539406,0,3.02609708316361
"2398","Neurons - 1",0,-0.0521264552308717,0,0.000843637001077734,0.0916097053337643,0.0146012506639016,8.4664443534419,0,0.322131768490007,0,0,0,0,0.0251701503078798,0,4.55594503952459
"2399","Radial Glia - 2",0,0.0545149198618735,0,0,0.345723284148792,0.454243362759523,10.8554715726751,0,0.0499398882772355,0,0,1,0,0,0,0.639628639365875
"2400","Neurons - 1",0,0.0214180995775726,0,0,0.0417309447951608,3.09239039628562,18.3264727032333,0,0.00176568992014443,-0.00172426561759637,0,0,0,0,0,5.35730783385645
"2401","Astrocytes",1.03645527770371,0.0458948166593789,0,0.0112061558984791,0.0637308390288269,3.48935854273164,8.66676575999259,0,-0.0210972898089547,0.0121552431484192,0,1,0,0.0353037017726726,0,3.85683259646304
"2402","Radial Glia - 2",0,0.0446247716587603,0,0,-0.0360190627725849,0.97639489408275,23.099127370612,0,0.0500862693715684,0.0734037480389402,0,0,0,0,0,10.3815192540661
"2403","Radial Glia - 1",0,0.322877242217437,0,0,0.189171662527521,0.339852358195768,2.11256873926089,0,0.609800631015353,0,0,1,0,0,0,2.17767842020564
"2404","Mixed",0,0.00305974703033019,0,0,-0.236132923781784,1.16767107759406,4.25015915983287,0,0.454467830924829,0,0,1,0,0,0,0.37308038014979
"2405","Neurons - 1",0,0,0,0,1.01990090883157,3.34112539867298,12.4956255191285,0,0.0610090358480697,0,0,0,0,0.00960380723705417,0,5.56557814233739
"2406","Radial Glia - 2",0,0.178988252074088,0,0,0.363640224822605,1.22530205999649,3.25690883533079,0,0.093583310153723,0,0,0,0,0,0,1.69678182246915
"2407","Radial Glia - 1",0,4.40835835239236,0,0.00771160472801738,0.00597195260881772,2.01709930611674,4.02724127046065,0,1.7295771233304,0,0,0,0,0.00141231149791278,0,1.0550022059064
"2408","Radial Glia - 1",0,-0.125073114759345,0,0,1.82485649132649,6.78089955001161,11.6448619740947,0,-0.0254862837177628,0,0,1,0,0,0,1.86303562354729
"2409","Radial Glia - 1",0,0.0199900665837762,0,0,0.089402205350986,0.28113368379614,5.48519605363927,0,2.35079085208108,-0.0845378203899489,0,0,0,0,0,0.944713450155904
"2410","NPC",0,0.0286293441055955,0,0,0.953670794569773,1.99408340861897,12.9746740198114,0,0.0559377194239209,0.00916183574781616,0,0,0,0.0175603107037796,0,1.98483979808823
"2411","Mixed",0,0.0185618540127859,0,0,0.731051663396244,0.170597196702319,3.19501358702291,0,0.478430051897795,0,0,4,0,0,0,0.224804429550692
"2412","Radial Glia - 1",0,0.0458642182315987,0,0,0.115789830699325,0.221107805367273,0.610128614091862,0,0.221543590115574,0,0,0,0,0,0,0.101062514664597
"2413","Neurons - 1",0,0.00349449155696624,0,-0.00107604472643531,0.0219261417499644,7.59502598187386,10.737442571837,0,0.0363842105398704,0,0,0,0,0.00252696617015682,0,4.1492135041783
"2414","Radial Glia - 1",0,2.22181805122386,0,0,0.0993764049504412,0.176050139443382,1.13713750694866,0,0.326734531158373,0,0,0,0,0.000215846021969455,0,2.15133646800957
"2415","Mixed",0,0.00149910878674304,0,0.0171937152293593,-0.0432713397519717,0.247116917115857,0.973643828652586,0,0.586470644649506,0,0,0,0,0,0,0.704869923460187
"2416","Mixed",0,0.0503882351122891,0,-0.0253676790546263,1.00378115588856,0.240591037435763,3.5427510315045,0,0.261314709081087,0,0,1,0,0,0,0.0264304000468482
"2417","Neurons - 1",0,0.0643038706169354,0,0,0.118590645151432,3.74215952113926,11.1702679248043,0,0.077379571437556,0,0,0,0,0,0,3.27959458636433
"2418","Radial Glia - 1",0,1.13382369003262,0,0.00082510994302991,0.226096042447355,0.112557631906894,3.22376037309197,0,1.14706963191787,0,0,1,0,0,0,1.51687725053885
"2419","Neurons - 1",0,-0.0098712088640286,0,0.00107090363513039,-0.233783985625798,5.62477774372055,3.11739856362014,0,0.521131416525392,0.100321210641947,0,0,0,0.00619821626107733,0,9.51942497734733
"2420","Mixed",0,0.00399039088994118,0,0,-0.0553700178726995,1.00721001592833,1.85720476724757,0,1.00967442936574,0,0,1,0,0,0,1.58458992687086
"2421","Mixed",0,0.00534513441332321,0,0,-0.00480521905831333,2.95500329018421,5.49720728915531,0,0.153368320622729,0,0,0,0,0,0,0.365307631841009
"2422","Neurons - 2",0,-0.0878347433235731,0,-0.00295711127715381,0.250414477984015,3.5155134238687,20.0530588690481,0,0.675243874467326,0.00695760734325658,0,0,0,0.00127791263197779,0,7.30172826025669
"2423","NPC",0,0.0101932590996899,0,0,0.165031945208504,3.37899718653489,14.1170660280036,0,0.159274273302882,0.00364019155301178,0,0,0,0.0186754106318626,0,2.0067711011342
"2424","NPC",0,0.00357061808974077,0,0,-0.0708254849842136,5.00753440354519,12.7405663285685,0,-0.0285754040063982,0.0146118834203828,0,0,0,0.00573306632848546,0,4.00745070883639
"2425","Mixed",0,0.108284525364586,0,0.00575213359323769,0.0773413060183002,2.04829115395949,13.0117352854809,0,2.36094296516446,0,0,0,0,0,0,3.02464500309885
"2426","Radial Glia - 1",0,0.105709244737616,0,0.00261991868437631,0.232569121511436,0.910679143489194,1.54493752419798,0,1.92377262205701,0,0,1,0,0.0265410639258642,0,-0.15163961651234
"2427","Radial Glia - 2",0,1.01473098511675,0,0,0.0309704558485567,-0.549592039388654,17.43858970763,0,0.19910329940458,0.0248247497528558,0,0,0,0,0,0.451625533713539
"2428","Astrocytes",0,0.0910872054686758,0,0.616220734014271,-0.0168253530471352,0.257032357394668,4.62862411849499,0,0.190998978079306,0,0,3,0,0.0473088739191094,0,0.820129632687357
"2429","Radial Glia - 1",0,0.817060313526492,0,0,0.00979675642640495,1.57578008057784,4.77702349548198,0,0.228778446153105,0,0,1,0,0.0166750016192972,1,1.1289937265277
"2430","Mixed",0,0.0778883320842912,0,0,-0.376749371368021,0.228671102587429,3.1748678802761,0,0.49517482704942,0,0,2,0,0,0,0.411610596188531
"2431","Neurons - 1",0,0.0119704247247932,0,0,0.0339398304158759,2.60788352504577,9.42303793213741,0,-0.0225217277835593,0,0,0,0,0,0,3.38374249512201
"2432","Radial Glia - 1",0,-0.105055835578933,0,0,0.0991000519056332,1.15902809049829,5.84516689178534,0,1.32935201461968,0,0,0,0,0,0,0.745340243666035
"2433","Radial Glia - 1",0,-0.240177544972025,0,0,0.0720393411267003,0.221697901661764,9.2553810868451,0,1.06133261598115,-0.00904774754762455,0,0,0,0,0,1.1694952239049
